GeneSymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
PLCB4	0.180363944583661	9.32938113590263	2.8278984863583	0.00487646688212964	0.0126072113197483	-3.22369083919076
IFT52	0.180350140977444	9.00480446247465	6.54014271203084	1.54224676408278e-10	2.07485754040756e-09	13.2514916330728
BBS10	0.180325029587848	8.48869878296146	3.50639577334913	0.000495785998527967	0.00169105940351872	-1.12626564570764
MID2	0.180237733221929	9.49412880324544	3.92314643234082	9.98269185938034e-05	0.000403275607778588	0.373673841808341
SP3	0.180220760233894	10.4461144016227	3.76774746890799	0.000184680505154671	0.00069889230798625	-0.204208309922115
ZNF141	0.180207501392358	6.37962839756593	3.76879765797023	0.000183927165872185	0.000696426542854289	-0.200376836880294
HUWE1	0.180133390768562	12.3494555780933	4.2694613519841	2.35190305686795e-05	0.000110769831974074	1.74006377921708
CACNB2	0.180081740810343	7.19572393509128	2.70230526090264	0.00712391152968582	0.017568036481015	-3.56435078809776
MAVS	0.180042973753817	11.2649070993915	4.60551029656037	5.24579963715279e-06	2.86960475754721e-05	3.16816953896095
CCDC126	0.179915276037304	7.29624827586206	4.00364938496011	7.19926898596582e-05	0.000300469591953402	0.68166233448891
FARP2	0.179850001740435	8.7165864097363	4.55399193955637	6.64348356207708e-06	3.53069421510335e-05	2.94276976205371
ZFP30	0.179782099345581	7.58920182555781	4.36006652906186	1.58424751626249e-05	7.77914410640252e-05	2.11526982707744
EIF4B	0.17977975320245	13.361307505071	5.30115870007741	1.74063287273607e-07	1.32156778392277e-06	6.43645489931107
ZNF626	0.179734302770795	8.53292494929006	2.61809988225808	0.00911450888019743	0.0217417013539262	-3.7843381826351
KHNYN	0.179602433166238	10.6570385395538	5.06837847850983	5.68803168408932e-07	3.88991640487521e-06	5.29669425485979
SLC35B4	0.179254204956825	8.92946490872211	3.87007281904104	0.000123456210071483	0.000487602153283483	0.173838128111414
PHKA1	0.179236295600097	9.13529817444219	4.76664639238289	2.47008869648297e-06	1.45762923077883e-05	3.88813107698757
PTPN4	0.179113643483692	7.11975740365112	3.60234615621047	0.000347400421752071	0.00122967769975345	-0.795045367785557
RBM47	0.179103691520432	12.1278476673428	3.65418595567792	0.000285714954605863	0.00103379062708114	-0.61256666798405
TMED7	0.179068978000542	11.4502860040568	3.1557903305214	0.00169869017073547	0.00502364004684517	-2.26394887867998
PCDHB19P	0.179030713937619	2.65385192697769	2.43917674267125	0.0150730398326529	0.0337605834349077	-4.22926524955331
RALGAPB	0.179000830200479	10.9364174442191	4.21269470328077	3.00181076568573e-05	0.000137806741993578	1.50871358537625
C8orf39	0.178892721386792	2.74668093306288	2.30598770231231	0.0215260536967088	0.0460056092435385	-4.54050788298161
DNAJC16	0.178843779587838	9.41421217038539	5.02975201972668	6.89333116911185e-07	4.62635138613489e-06	5.11201632850841
IPO7	0.178778049289873	11.5058389452333	3.61675332817666	0.000329107268412738	0.00117078014564435	-0.744579336615089
C6orf72	0.178749509189631	9.25040892494929	3.3476658582778	0.000877381552704985	0.00279352408142577	-1.65550350209927
CLTC	0.178729243246996	13.3046208924949	4.23909303821435	2.6807420132765e-05	0.000124402426610684	1.61594106465681
DEK	0.178621660052881	10.8001089249493	4.66461215431105	3.98964612671097e-06	2.23363607803044e-05	3.42960970727726
RPAP2	0.17849228627122	7.98277018255577	5.53942704705962	4.94915946056506e-08	4.19340667459351e-07	7.65020531197249
CDH1	0.178469903926453	13.4855813387424	2.53489891362213	0.0115566237895065	0.026763393840786	-3.99504830873115
TFAM	0.178451166109697	9.00610770791075	4.25898770460645	2.46070662573151e-05	0.000115134146377377	1.6971624806814
ZNRF2	0.1782170426065	8.58794361054767	3.21333120792208	0.00139808613905907	0.00422595825012997	-2.0850956931026
HEATR5B	0.178034064327473	9.96704056795131	3.21207173069512	0.00140410212166694	0.00424102053226752	-2.08904367832828
ITFG1	0.177997288359773	9.96930081135902	3.64149590215077	0.000299784284525745	0.00107785838201638	-0.657464616832721
NPEPPS	0.177942449874651	11.0366653144016	4.52351067253211	7.63191883357825e-06	3.99294836017741e-05	2.81050694442775
TWSG1	0.177906354427716	10.4219669371197	3.48904422294343	0.000528270515253976	0.00178878338745904	-1.18525566104948
C22orf30	0.17788611285156	9.77750851926977	4.13938798049597	4.09689829049279e-05	0.000181897322456352	1.21421884338692
IQCH	0.177850365497068	5.21557606490872	2.83951044102391	0.00470525567781989	0.0122274413058273	-3.19143774398564
HIRA	0.177801018170415	9.6184430020284	5.12682527469173	4.24280097980505e-07	2.96678147532008e-06	5.57855194355142
LMBRD1	0.177731533695326	10.0501212981744	3.18470610328939	0.00154087487868085	0.00461072165272086	-2.17445808516417
RPRD2	0.17772874895569	10.3729939148073	4.01035575814599	7.00411379341571e-05	0.000293080847522799	0.707584114287267
TNKS2	0.177606504107484	10.4051052738337	3.4387001229908	0.000634135229795095	0.00210082237658436	-1.35483357056631
MTF2	0.177577596769678	8.18734320486816	4.91129385673441	1.23330137334088e-06	7.8098942611623e-06	4.55361245722954
SDC4	0.177543116471703	11.1322507099391	2.3379532176933	0.0197893648419861	0.042806412412388	-4.46736705441592
PCF11	0.17750718984961	10.4251718052738	4.15263496599114	3.87431075752069e-05	0.000173364428622275	1.26707941683536
SPEF2	0.177462915970474	7.12986206896552	3.25869192172194	0.00119666509973373	0.00368328853036483	-1.94191855525981
ZDHHC2	0.17739252123361	9.39420547667343	2.83270507483955	0.00480492238543347	0.0124504678244288	-3.21035568462267
IGSF3	0.177324255082128	9.4264645030426	2.83260323389648	0.0048064283221716	0.0124512269342818	-3.21063845421448
BTBD9	0.177179680103009	9.55872190669371	3.38531055469263	0.00076781973660141	0.00248202475081514	-1.53210306420039
USP1	0.176969152046764	9.62686389452332	5.00229663406072	7.89645874927841e-07	5.2227544498288e-06	4.98152332800182
C12orf51	0.176955390211619	11.2783951318458	2.81856271992306	0.00501819522905848	0.0129247958916787	-3.24952888122966
RABL2B	0.176947227443597	8.32307423935092	5.1416227139071	3.93756401388058e-07	2.77508373515167e-06	5.65037260756021
LOC729603	0.176931136869942	4.60648945233266	2.87458611780468	0.00422071078991651	0.0111333923316184	-3.09323606377912
ZC3H14	0.176913890629329	10.481485801217	5.83225002882678	9.91430833454275e-09	9.70165634452635e-08	9.20606616438071
C4orf42	0.176903449596196	8.94129594320486	4.72337239400437	3.03028677105106e-06	1.74850442410563e-05	3.69256037360947
PDPK1	0.176891765873	10.3920957403651	2.86013144350146	0.0044146097195911	0.0115690499799854	-3.13384618805567
NBPF7	0.176869178153715	1.1395430020284	2.65266796130934	0.00824378952204866	0.0199170996893912	-3.6948473251408
RAB2A	0.176850403787217	10.1792249492901	3.98528285130966	7.76048888647317e-05	0.000320698141786019	0.610879231948418
NR1D2	0.176826052979639	9.94080081135902	3.11634117029251	0.00193809675785678	0.00562947459518955	-2.38477493514593
USP9X	0.176807912141449	11.2429527383367	4.26246842794256	2.4240256321756e-05	0.000113775139983002	1.71140908242874
ZNF12	0.176794776872725	9.31260263691685	5.34481424173693	1.38716413300005e-07	1.07587758407597e-06	6.65529269154214
LTV1	0.176752894388747	8.72797079107506	3.72252847041925	0.000220020712730554	0.000817265285391401	-0.368227361788892
ZNF134	0.17671622632971	7.93687647058823	3.94692769143426	9.06908781932818e-05	0.000369935173715095	0.464045577890666
CN5H6.4	0.176635860484535	3.74484401622718	2.40298711730194	0.016630896423925	0.036792274093015	-4.31552386432232
NIPSNAP3B	0.176552713380659	5.40295983772819	2.36530916953632	0.0184018395874735	0.0402203520420346	-4.4039916279938
SETD5	0.176474380395414	10.8624123732252	4.0799366353695	5.25451034052662e-05	0.000226675976656885	0.97892589969287
RPL23AP64	0.176421834099131	1.63184847870182	2.31874191139851	0.020817768694841	0.0446498946202554	-4.51144286295011
MKL2	0.176404133597874	10.3344212981744	3.55148855665131	0.000419889521787163	0.0014590947668061	-0.97166317204279
PRPF8	0.176257701545504	12.7719645030426	4.71949849151899	3.0860106378406e-06	1.77815880984753e-05	3.67513218362534
PATL1	0.176146841060982	9.21846937119675	3.26679674098284	0.00116364096445859	0.00359133328327342	-1.91613400452124
RBM12B	0.176075642230561	8.61213549695741	3.24948786416375	0.00123522033089588	0.0037867504026618	-1.97112583167797
ZSCAN12	0.176037787176258	7.96264137931035	2.86230986466042	0.00438487878789237	0.0115115123361085	-3.12773862570425
OGFRL1	0.176014898356993	7.00139411764706	2.93512565263922	0.00348999570775516	0.0094275805105544	-2.9210024175512
SYT17	0.175943560289603	8.75983387423935	3.08136527530215	0.00217595462514404	0.00621744585305598	-2.49067824598614
COPS2	0.175729765385674	10.4985196754564	6.14934426650924	1.61087045064384e-09	1.81311240963366e-08	10.9691986307383
USP16	0.175653245962103	9.98479066937119	5.17933316657445	3.25268561246536e-07	2.33569904245939e-06	5.83424299613211
MAN2B1	0.175590376984097	11.3586093306288	3.96494246819741	8.43036605583984e-05	0.000346427972630889	0.532845057834153
LRRC34	0.175580057783338	5.02416754563895	3.16904068078713	0.00162460790253175	0.0048309965583686	-2.22303790037179
RNF2	0.175474215051509	8.80448519269777	4.73915377724963	2.81312410605435e-06	1.63561138196816e-05	3.76369364423985
NOTCH2	0.175347178710618	11.885101622718	2.99038856531845	0.00292580326890905	0.00808000283975018	-2.76075615258645
BRD1	0.175310761278176	9.92985476673428	5.97266845417339	4.47695572106286e-09	4.64436083645379e-08	9.97688890623432
CREB1	0.175296653091054	9.87930791075051	4.81838807828953	1.93054694018724e-06	1.16777043848097e-05	4.12410245679952
SNORD115-26	0.175192449874684	0.704561054766735	2.29434695376891	0.0221907818900504	0.0472393977812873	-4.56689855731192
PYCR2	0.175130559036457	10.486839959432	5.00286842263076	7.87419774046097e-07	5.21138876891244e-06	4.98423441631627
FRS2	0.175118819618472	9.07692920892495	3.81113812896305	0.000155858828065096	0.000601462733115867	-0.0450647081677902
CHD9	0.175090671122241	9.60436085192698	2.62076695979457	0.00904450875265917	0.0216018493203765	-3.77747420033944
MTPAP	0.175050729253682	8.87755902636917	6.00317526268684	3.75908958051213e-09	3.95359165409396e-08	10.1464523081688
SEC11A	0.175039879211898	11.0856292089249	6.20866324073109	1.13674262257026e-09	1.31626204407035e-08	11.3079266008465
YEATS4	0.17494824561402	8.40868782961461	4.24895825493835	2.56938544980618e-05	0.000119721932102862	1.65617237696014
NELF	0.174934509885794	9.92163651115619	3.3126167762737	0.000992296087436148	0.00311638957856266	-1.7692102882922
PRO0611	0.174846543441939	0.448252129817444	3.81963491942733	0.000150736612528032	0.00058338705159005	-0.013699998837132
CDC5L	0.174798680729587	9.87183772819472	3.58250989092993	0.000374152018413323	0.00131675896223062	-0.864216035311256
TYW3	0.174552506265641	9.21814137931035	5.67362741182797	2.38885570953245e-08	2.15196172517337e-07	8.35453889297229
CCDC117	0.174520882066252	9.53037728194727	4.56556276274275	6.30144724934225e-06	3.37424914003642e-05	2.99319099424957
GTPBP1	0.174470037942058	10.7353107505071	7.68244670265199	8.50729762105804e-14	2.00062795143553e-12	20.5822278716943
OAF	0.174436010164282	8.66215395537525	2.86797849838247	0.00430836495373438	0.0113349547752574	-3.111824603177
CNGB1	0.174420490462265	0.628377281947262	2.66304313148839	0.00799743221434967	0.0194189572277467	-3.66776522895037
ZNF653	0.174314842662201	7.44183184584179	3.53776142830978	0.000441756514977391	0.00152604093092476	-1.01892594578978
KLRG1	0.174220822890552	4.14857606490872	2.29176214841133	0.0223407899294201	0.0475193138469742	-4.572740820229
ANGEL1	0.174107337788902	8.94873387423936	4.90847360292299	1.2503241938722e-06	7.90793459648686e-06	4.54046474267714
NUP210L	0.1740250643971	0.633040162271805	2.3037629625427	0.0216517334310036	0.046226090613405	-4.54556168004221
DLG1	0.173976710874394	10.1251578093306	4.55613207012488	6.57890646520973e-06	3.50453943255724e-05	2.95208677626041
SH3BGRL3	0.173965302144229	11.1026346855984	3.31800824345865	0.000973753681277867	0.00306377978185971	-1.75179365078581
CKLF	0.173732924324692	7.30656369168356	3.51885028308587	0.000473631718780015	0.00162385757958479	-1.08375253146222
GNL3L	0.173655235310495	9.14901318458417	4.54897020645204	6.79740794457162e-06	3.60782794989802e-05	2.92092354039977
DGCR11	0.173603425229733	5.06430121703854	3.28318427529783	0.00109943345827663	0.0034157640584775	-1.86381165288262
MMP25	0.173507280353652	5.46960547667343	2.35654592354081	0.0188367239485949	0.0410223764362632	-4.42437186407169
TM2D3	0.173482306460594	9.631238336714	6.13410085340537	1.76106669463465e-09	1.97243312825147e-08	10.8826040680593
EXT2	0.173451949317714	10.944514198783	6.00234845978952	3.77697310822801e-09	3.97036650854691e-08	10.1418469303175
ANKHD1	0.173391872041188	10.6262115618661	4.50160060612491	8.4279675275346e-06	4.37376575683229e-05	2.71594055924059
SMARCAD1	0.173386189431897	9.27234787018256	3.24882588659211	0.00123803720038907	0.00379413400865614	-1.97322343826479
ZNF219	0.17333740079364	8.82700811359027	2.55682205727786	0.0108622466800288	0.0253815074369441	-3.94016967923899
LRRC57	0.173143050334149	8.11862636916836	5.00816466198827	7.67086465069559e-07	5.09158911344263e-06	5.00935939071751
VRK1	0.173139400584781	7.3828476673428	5.29129699011	1.83182098523477e-07	1.38414739885424e-06	6.38724126745362
DR1	0.173129810637684	9.7582064908722	4.65078185477179	4.25467780175397e-06	2.36652764210266e-05	3.36815710062089
ADNP2	0.1731081035923	9.18859553752535	4.11829882102807	4.47655272468785e-05	0.000197010367506731	1.13038993688266
CLPX	0.173018582915596	9.34947931034483	4.26666639907266	2.3804800395979e-05	0.000111987294255144	1.72860575302858
GDAP2	0.172964339668596	8.35388154158216	5.0307678155486	6.85868664989637e-07	4.60611177371189e-06	5.11685667290361
PRMT10	0.17289446184905	7.86401034482759	5.15383088904006	3.7018403627727e-07	2.62517383929961e-06	5.70976588955741
SCAPER	0.172739449317726	8.25805354969574	3.51965503907987	0.000472232551311091	0.00161960144978562	-1.08100059074475
MAGED1	0.172712315510992	13.0361898580122	3.4410626384075	0.000628754003739886	0.00208535051644263	-1.34692822201553
ALS2	0.172710347048163	8.82575456389452	4.66942535809859	3.90118977819659e-06	2.19068452260328e-05	3.45103552579855
JHDM1D	0.172705089111652	9.40022129817445	2.97492714271224	0.00307459131389467	0.00843755643286425	-2.8058802387991
HIAT1	0.172642502088545	10.199368356998	4.3227788480461	1.86555804281433e-05	8.99692427037307e-05	1.95997346621889
TIFA	0.17264203738511	8.32381784989858	2.68155207764466	0.00757430956997497	0.0185517269710792	-3.61919671813902
RPL6	0.172550565650228	13.6114446247464	3.52525455642741	0.000462603657681988	0.0015897644948462	-1.06183594037836
KIAA1841	0.17250107212474	7.91043387423935	3.05462763493055	0.00237557865875652	0.00672142087434831	-2.57086145419593
RWDD1	0.172427821289316	9.85354888438134	2.82951608813074	0.00485228220461676	0.0125510083987378	-3.21920549395398
NAT15	0.172405931495396	11.125915821501	4.87647280478241	1.46007150236465e-06	9.07516437891195e-06	4.39176015034295
KIDINS220	0.172357438735707	10.7445070993915	3.19025551589298	0.00151218197725194	0.00453411654636808	-2.15719375364521
LRRC3	0.172314240462255	4.72327606490872	2.81988330330684	0.00499792288276978	0.0128806624131639	-3.24587900364503
FUBP3	0.172183636173751	10.3009417849899	4.16736349186769	3.64035656982681e-05	0.000163644669101258	1.32603666373981
DDX17	0.172143805694786	13.1384610547667	4.98566599745482	8.57119235798149e-07	5.62912921015227e-06	4.90279295512955
NCSTN	0.172100181008057	11.4787117647059	4.27477250824212	2.29849898031171e-05	0.000108518356290322	1.76185627560159
KIAA0368	0.171997887078787	12.0134139959432	5.61098940867245	3.36216793684627e-08	2.9285238754117e-07	8.023946819256
FXC1	0.171925784948458	9.92899655172413	6.21037751879482	1.12530267180481e-09	1.3044869481735e-08	11.3177569186439
DDX18	0.171903068434959	10.2329444219067	4.86436398794706	1.5479719206519e-06	9.5664851086645e-06	4.33572176848309
ICA1	0.171876093010265	10.4764732251521	3.99594602325107	7.42980176472187e-05	0.000308273707012409	0.651937093455833
PODXL	0.171751021651339	10.1124492900608	2.76942234443693	0.0058276579173561	0.0147396596086387	-3.38416759491043
NDFIP2	0.171730840991348	9.7945649087221	3.41981354846299	0.000678724835132762	0.00222804938683652	-1.41784499582291
PAWR	0.17168867133109	8.43904117647059	3.62898744277348	0.000314287187734973	0.00112370532291867	-0.701575279130052
ZXDA	0.171654469507088	5.8315014198783	3.0258354387025	0.00260924405888901	0.00731200935421667	-2.6564537458759
C6orf182	0.171624737190185	6.16670811359026	3.53934057574338	0.000439187755083807	0.00151895630253884	-1.01349776089255
ZNF646	0.171597756544129	8.94317342799189	4.67735038869778	3.75963828719511e-06	2.11989491997022e-05	3.48635756958682
GNB1	0.171561196393737	13.0396245436105	7.24343461807015	1.69842992507255e-12	3.17277218942124e-11	17.6520580215741
FKBP9	0.171421308479518	10.9591070993915	3.99960696287819	7.31938378924309e-05	0.000304430610196841	0.666057007438854
RNMT	0.171170535714282	9.6294649087221	4.69863995395187	3.40340778051131e-06	1.93927176613648e-05	3.58151675260257
UCHL5	0.171158420356438	8.66358296146045	3.33345202247748	0.000922405427018488	0.00291922050511632	-1.7017541056945
TTC26	0.171087334656074	6.33235801217039	2.67095336788757	0.00781406895608144	0.0190412861327421	-3.64704830455254
